order_id,customer_id,order_date,status
7281,2423,2023-11-22,shipped
7282,2724,2024-12-18,cancelled
7283,1648,2023-08-27,delivered
7284,1001,2024-04-19,processing
7285,2646,2024-02-23,processing
7286,2550,2023-10-31,processing
7287,176,2024-03-17,delivered
7288,312,2023-12-10,shipped
7289,2554,2024-06-10,pending
7290,2648,2024-11-15,cancelled
7291,1392,2023-04-10,processing
7292,839,2023-04-20,processing
7293,2682,2024-07-05,pending
7294,179,2023-10-07,cancelled
7295,2190,2023-08-18,processing
7296,264,2024-10-19,pending
7297,725,2023-06-05,pending
7298,709,2023-03-20,shipped
7299,1213,2024-06-07,pending
7300,2914,2024-01-17,cancelled
7301,630,2024-03-21,cancelled
7302,1709,2024-07-02,delivered
7303,1645,2023-11-02,pending
7304,426,2024-08-19,pending
7305,2175,2023-12-01,shipped
7306,2279,2024-07-04,pending
7307,1596,2023-11-13,shipped
7308,548,2024-11-20,pending
7309,175,2024-02-02,processing
7310,2335,2024-05-29,delivered
7311,1812,2024-10-15,cancelled
7312,1968,2023-09-08,shipped
7313,2134,2023-12-02,delivered
7314,2613,2024-02-16,shipped
7315,1636,2023-11-15,pending
7316,2441,2024-03-21,processing
7317,892,2023-10-31,processing
7318,458,2024-09-17,processing
7319,2929,2024-03-22,processing
7320,734,2023-03-18,processing
7321,750,2023-01-18,shipped
7322,2827,2023-03-07,pending
7323,1165,2023-06-17,cancelled
7324,1037,2024-06-28,processing
7325,462,2023-10-16,delivered
7326,2094,2024-08-04,pending
7327,369,2024-04-27,cancelled
7328,1829,2023-06-07,delivered
7329,2409,2024-09-16,cancelled
7330,2511,2023-10-12,cancelled
7331,2829,2024-06-23,pending
7332,2670,2023-06-14,cancelled
7333,2861,2023-07-23,pending
7334,2251,2023-01-21,pending
7335,899,2024-03-18,delivered
7336,1679,2023-01-22,processing
7337,2893,2023-01-03,pending
7338,23,2023-12-23,processing
7339,661,2024-07-06,shipped
7340,793,2024-07-11,delivered
7341,773,2023-04-09,pending
7342,1318,2024-10-08,pending
7343,1338,2023-07-03,shipped
7344,1001,2024-06-26,processing
7345,2253,2024-12-27,pending
7346,1456,2024-07-20,processing
7347,1712,2024-09-22,processing
7348,2704,2024-08-01,cancelled
7349,256,2023-03-03,delivered
7350,1631,2024-06-30,delivered
7351,672,2024-04-13,delivered
7352,1000,2023-08-21,processing
7353,2277,2023-07-31,cancelled
7354,2497,2024-01-30,processing
7355,879,2024-05-10,delivered
7356,342,2024-06-01,shipped
7357,2601,2023-04-27,cancelled
7358,1649,2023-07-01,delivered
7359,1864,2023-04-18,processing
7360,1778,2024-07-19,shipped
7361,446,2023-01-01,pending
7362,778,2023-06-08,cancelled
7363,643,2023-07-25,processing
7364,2937,2024-09-15,processing
7365,407,2024-11-20,cancelled
7366,2082,2023-08-18,shipped
7367,766,2024-04-17,cancelled
7368,2984,2023-03-06,cancelled
7369,1954,2023-11-30,pending
7370,1664,2024-05-08,delivered
7371,1580,2023-04-08,pending
7372,1731,2024-10-06,shipped
7373,2384,2023-06-21,pending
7374,2601,2024-07-05,cancelled
7375,412,2024-10-31,shipped
7376,1014,2023-03-18,cancelled
7377,522,2024-04-23,cancelled
7378,1822,2024-02-24,pending
7379,1887,2024-05-30,pending
7380,1444,2024-08-30,delivered
7381,2374,2024-06-30,processing
7382,2217,2024-12-10,shipped
7383,1434,2024-11-07,delivered
7384,730,2024-11-22,pending
7385,2934,2023-06-04,delivered
7386,1544,2024-01-13,delivered
7387,2187,2024-01-29,processing
7388,2506,2023-12-29,cancelled
7389,386,2023-05-22,shipped
7390,1836,2023-07-29,shipped
7391,2527,2024-06-03,cancelled
7392,2317,2023-06-16,shipped
7393,1336,2023-08-17,cancelled
7394,1118,2024-11-18,delivered
7395,2574,2024-10-13,pending
7396,1821,2023-11-02,processing
7397,2373,2024-09-14,pending
7398,1823,2023-10-02,delivered
7399,585,2024-09-24,delivered
7400,1733,2024-08-27,shipped
7401,258,2024-03-24,cancelled
7402,2535,2024-02-10,delivered
7403,89,2024-07-29,pending
7404,2267,2024-09-01,delivered
7405,1258,2024-12-03,delivered
7406,1045,2024-07-26,shipped
7407,2809,2024-09-24,cancelled
7408,1165,2024-02-20,shipped
7409,309,2024-06-05,processing
7410,2492,2024-05-31,shipped
7411,461,2024-02-25,delivered
7412,994,2023-10-23,delivered
7413,2126,2024-10-07,shipped
7414,845,2024-02-13,cancelled
7415,2198,2024-06-30,pending
7416,1560,2023-10-27,cancelled
7417,2187,2023-01-29,shipped
7418,1188,2023-11-20,pending
7419,2478,2023-06-20,cancelled
7420,1616,2023-01-11,shipped
7421,701,2023-05-02,pending
7422,672,2024-02-13,processing
7423,1879,2023-02-10,delivered
7424,1640,2023-10-24,cancelled
7425,2466,2023-03-04,pending
7426,2230,2023-07-03,shipped
7427,2190,2023-09-16,shipped
7428,2131,2023-04-17,processing
7429,3,2024-07-23,cancelled
7430,2348,2024-07-22,processing
7431,2727,2023-02-12,shipped
7432,1977,2023-11-09,cancelled
7433,2258,2023-08-31,cancelled
7434,2438,2024-04-30,shipped
7435,435,2024-07-20,shipped
7436,1704,2023-08-31,pending
7437,612,2024-04-02,shipped
7438,53,2023-02-18,pending
7439,872,2023-02-17,shipped
7440,2950,2024-02-04,delivered
7441,418,2024-08-29,cancelled
7442,1458,2024-10-22,processing
7443,71,2024-01-02,delivered
7444,1200,2023-04-10,cancelled
7445,1070,2024-08-01,processing
7446,1796,2024-07-08,shipped
7447,1770,2024-04-04,cancelled
7448,213,2024-05-29,delivered
7449,2954,2023-01-20,pending
7450,2175,2024-04-28,processing
7451,1698,2024-10-20,pending
7452,128,2023-04-26,processing
7453,1752,2024-01-17,pending
7454,195,2023-08-25,shipped
7455,1211,2023-11-07,shipped
7456,539,2024-09-07,cancelled
7457,178,2024-02-07,delivered
7458,1124,2024-11-12,shipped
7459,1729,2024-07-26,delivered
7460,1533,2023-06-18,shipped
7461,159,2024-01-22,processing
7462,517,2023-04-30,shipped
7463,1410,2024-09-17,cancelled
7464,1787,2024-05-04,processing
7465,1292,2024-03-11,processing
7466,755,2023-07-05,pending
7467,2495,2023-01-09,shipped
7468,967,2023-08-09,shipped
7469,1801,2023-01-31,shipped
7470,2044,2023-11-11,delivered
7471,1593,2023-11-07,cancelled
7472,1182,2024-12-02,shipped
7473,1526,2024-09-03,processing
7474,2461,2024-03-23,shipped
7475,700,2023-04-09,processing
7476,2189,2023-08-19,shipped
7477,26,2024-05-15,pending
7478,562,2023-10-22,shipped
7479,2985,2023-12-23,processing
7480,417,2023-06-20,cancelled
7481,231,2023-01-04,processing
7482,1616,2023-05-11,processing
7483,375,2023-03-11,delivered
7484,971,2024-10-17,processing
7485,2595,2024-04-19,delivered
7486,644,2024-03-11,shipped
7487,2196,2024-10-19,cancelled
7488,2997,2023-09-10,cancelled
7489,1420,2024-07-23,shipped
7490,2918,2024-11-22,shipped
7491,2270,2023-11-29,processing
7492,742,2024-08-21,shipped
7493,698,2024-11-28,shipped
7494,574,2024-12-30,shipped
7495,416,2024-02-20,pending
7496,2058,2023-12-02,delivered
7497,1509,2024-09-21,pending
7498,1838,2023-03-10,pending
7499,1377,2023-02-23,cancelled
7500,2609,2023-02-18,shipped
7501,1264,2024-09-05,pending
7502,1059,2024-04-03,delivered
7503,1259,2023-10-03,delivered
7504,944,2024-01-10,processing
7505,1461,2023-05-25,shipped
7506,1796,2024-06-25,shipped
7507,460,2024-04-17,pending
7508,1460,2024-08-17,shipped
7509,2877,2024-08-07,delivered
7510,817,2023-09-24,shipped
7511,2471,2023-07-28,pending
7512,1366,2023-08-25,delivered
7513,2092,2024-07-01,pending
7514,911,2023-07-19,pending
7515,2171,2023-08-11,delivered
7516,341,2023-03-12,processing
7517,982,2024-10-21,cancelled
7518,2462,2023-07-06,delivered
7519,154,2024-06-09,delivered
7520,2073,2024-07-01,processing
7521,2281,2023-03-11,shipped
7522,714,2024-05-06,cancelled
7523,1947,2023-07-21,pending
7524,1169,2024-07-22,delivered
7525,754,2023-11-20,pending
7526,1284,2023-07-05,pending
7527,1824,2024-12-09,shipped
7528,1674,2023-12-01,processing
7529,1342,2023-08-20,delivered
7530,2097,2023-02-21,pending
7531,2097,2024-08-01,pending
7532,1460,2024-03-11,delivered
7533,771,2023-10-27,shipped
7534,1563,2024-05-23,pending
7535,1963,2024-03-29,delivered
7536,666,2024-08-29,delivered
7537,2412,2023-03-08,shipped
7538,920,2023-08-03,delivered
7539,560,2024-08-24,cancelled
7540,2358,2023-09-21,delivered
7541,2577,2024-03-16,shipped
7542,1399,2023-02-23,cancelled
7543,2407,2024-08-11,cancelled
7544,119,2024-12-07,pending
7545,460,2023-02-19,cancelled
7546,2440,2024-07-21,shipped
7547,1965,2023-08-22,cancelled
7548,70,2024-06-28,processing
7549,2801,2024-12-26,shipped
7550,671,2023-04-08,pending
7551,2214,2024-08-31,delivered
7552,2718,2024-06-18,shipped
7553,1178,2023-06-24,shipped
7554,1597,2023-10-11,cancelled
7555,2117,2023-11-01,cancelled
7556,2745,2024-09-21,delivered
7557,2388,2024-01-15,delivered
7558,700,2024-07-28,shipped
7559,2009,2023-12-03,cancelled
7560,1428,2024-06-16,processing
7561,2124,2023-04-24,cancelled
7562,211,2023-07-03,processing
7563,293,2024-03-27,cancelled
7564,1896,2024-07-05,cancelled
7565,2705,2024-11-09,pending
7566,564,2023-11-03,cancelled
7567,2214,2023-07-12,cancelled
7568,1851,2023-03-25,delivered
7569,59,2023-12-03,cancelled
7570,2168,2023-11-03,shipped
7571,1347,2023-04-12,shipped
7572,845,2024-03-11,delivered
7573,655,2024-06-19,delivered
7574,2144,2023-04-18,pending
7575,747,2023-08-11,pending
7576,860,2024-06-24,cancelled
7577,1400,2024-03-20,cancelled
7578,468,2023-03-25,cancelled
7579,1007,2024-09-16,delivered
7580,2207,2023-03-23,shipped
7581,1379,2024-08-13,pending
7582,93,2024-09-24,cancelled
7583,2582,2023-06-20,pending
7584,1824,2024-04-24,cancelled
7585,193,2024-01-15,shipped
7586,606,2024-07-27,delivered
7587,1733,2024-08-22,processing
7588,906,2024-01-18,pending
7589,2573,2024-11-03,shipped
7590,2067,2024-07-05,pending
7591,2957,2024-04-20,pending
7592,2740,2023-11-23,processing
7593,519,2024-11-20,delivered
7594,82,2023-05-05,pending
7595,2358,2023-09-04,cancelled
7596,327,2023-01-11,processing
7597,2182,2023-05-09,cancelled
7598,1943,2023-11-11,processing
7599,2648,2023-11-19,shipped
7600,497,2023-09-07,delivered
7601,174,2024-08-10,pending
7602,2827,2024-06-27,shipped
7603,2192,2023-04-14,cancelled
7604,2938,2023-05-06,pending
7605,1161,2023-12-02,pending
7606,556,2023-11-03,processing
7607,2928,2024-04-17,processing
7608,1641,2023-03-13,shipped
7609,2856,2024-06-27,delivered
7610,843,2024-01-24,delivered
7611,573,2024-03-26,pending
7612,889,2024-12-07,shipped
7613,2088,2024-09-05,delivered
7614,2328,2023-09-09,processing
7615,1447,2023-09-05,cancelled
7616,248,2024-12-22,pending
7617,2567,2023-12-08,cancelled
7618,1318,2024-03-16,pending
7619,1503,2024-10-10,shipped
7620,1845,2024-11-12,processing
7621,353,2024-10-28,shipped
7622,1581,2024-01-20,processing
7623,2396,2024-05-14,cancelled
7624,762,2024-01-01,shipped
7625,474,2023-04-14,delivered
7626,1189,2023-09-10,delivered
7627,2781,2024-09-20,pending
7628,2704,2023-05-18,cancelled
7629,983,2024-04-27,delivered
7630,745,2024-04-12,pending
7631,649,2024-07-11,cancelled
7632,1728,2024-10-27,delivered
7633,1679,2023-01-05,shipped
7634,1022,2023-10-30,processing
7635,2135,2023-03-26,delivered
7636,1045,2023-09-20,pending
7637,2887,2024-11-30,delivered
7638,314,2023-02-05,pending
7639,2554,2024-12-14,delivered
7640,1325,2024-10-11,processing
7641,1372,2024-07-02,shipped
7642,1678,2023-09-29,pending
7643,1530,2023-05-08,pending
7644,774,2024-11-16,cancelled
7645,2240,2023-01-02,
7646,2009,2023-08-08,pending
7647,1082,2023-05-27,delivered
7648,1720,2023-08-02,delivered
7649,551,2024-06-05,pending
7650,1079,2024-10-10,shipped
7651,2771,2023-10-05,delivered
7652,476,2024-06-25,cancelled
7653,942,2024-08-29,shipped
7654,866,2023-01-23,cancelled
7655,1687,2024-08-11,pending
7656,1714,2024-05-22,delivered
7657,1066,2024-12-12,cancelled
7658,2567,2024-12-09,pending
7659,2334,2023-06-27,processing
7660,2072,2024-07-03,shipped
7661,2514,2024-06-05,delivered
7662,1105,2023-11-24,shipped
7663,459,2024-12-24,processing
7664,1347,2024-07-04,delivered
7665,557,2024-05-17,pending
7666,1858,2023-09-30,processing
7667,88,2024-10-19,delivered
7668,2265,2024-07-27,pending
7669,433,2024-01-28,shipped
7670,2953,2023-02-05,processing
7671,1250,2023-08-02,cancelled
7672,2064,2024-06-19,pending
7673,2078,2024-05-20,processing
7674,2247,2024-04-26,delivered
7675,2671,2024-01-03,cancelled
7676,912,2023-08-28,processing
7677,1658,2023-10-18,delivered
7678,1842,2023-01-15,shipped
7679,387,2023-08-27,pending
7680,2479,2023-01-13,cancelled
7681,462,2023-12-24,processing
7682,2100,2024-10-14,delivered
7683,95,2023-07-10,cancelled
7684,524,2024-02-10,processing
7685,1429,2023-09-28,processing
7686,162,2023-09-26,pending
7687,2684,2023-06-24,processing
7688,349,2024-09-17,pending
7689,2967,2024-10-30,shipped
7690,1845,2024-04-17,processing
7691,30,2023-10-02,shipped
7692,272,2023-01-21,pending
7693,2898,2024-12-07,delivered
7694,2825,2024-08-28,shipped
7695,409,2024-08-01,processing
7696,654,2023-10-05,shipped
7697,984,2024-07-18,pending
7698,244,2024-09-28,delivered
7699,2927,2024-09-22,shipped
7700,405,2024-10-11,processing
7701,591,2023-10-11,cancelled
7702,1908,2023-01-29,cancelled
7703,2991,2024-07-25,delivered
7704,619,2024-02-04,shipped
7705,2353,2024-02-21,processing
7706,751,2023-07-01,shipped
7707,321,2024-05-22,shipped
7708,591,2023-07-09,shipped
7709,58,2023-09-29,processing
7710,707,2024-03-05,pending
7711,442,2024-06-30,cancelled
7712,212,2023-02-06,processing
7713,1252,2024-01-27,cancelled
7714,1768,2023-04-12,delivered
7715,882,2023-02-21,delivered
7716,50,2023-06-02,cancelled
7717,1636,2024-04-04,processing
7718,230,2023-06-05,pending
7719,131,2024-08-31,shipped
7720,969,2024-02-05,delivered
7721,2956,2023-05-19,pending
7722,2340,2024-01-05,processing
7723,1677,2024-07-10,cancelled
7724,128,2023-01-11,
7725,1905,2024-05-02,cancelled
7726,1283,2023-01-31,pending
7727,393,2024-05-21,processing
7728,560,2023-12-08,cancelled
7729,51,2023-01-27,delivered
7730,886,2024-09-22,delivered
7731,367,2023-07-14,pending
7732,2681,2024-04-07,processing
7733,657,2023-04-06,pending
7734,837,2024-07-07,delivered
7735,2320,2023-02-12,cancelled
7736,1936,2023-03-19,delivered
7737,2031,2023-05-26,processing
7738,492,2023-01-26,shipped
7739,1296,2024-12-27,shipped
7740,1670,2023-04-25,delivered
7741,455,2024-08-06,processing
7742,2242,2023-03-12,delivered
7743,26,2024-04-10,shipped
7744,1255,2023-09-08,delivered
7745,221,2023-05-29,processing
7746,1236,2023-10-28,processing
7747,753,2024-01-05,processing
7748,381,2024-10-25,delivered
7749,64,2023-05-28,shipped
7750,742,2023-08-08,cancelled
7751,1106,2023-03-26,processing
7752,2722,2023-01-18,cancelled
7753,1113,2023-11-09,delivered
7754,1944,2023-07-04,delivered
7755,2528,2023-01-24,processing
7756,2763,2023-07-07,delivered
7757,2628,2024-10-02,shipped
7758,1294,2023-04-07,processing
7759,535,2024-04-26,delivered
7760,324,2024-10-29,delivered
7761,2469,2023-11-04,cancelled
7762,99,2024-11-24,processing
7763,1108,2023-12-20,shipped
7764,2394,2024-07-07,shipped
7765,459,2024-01-27,pending
7766,539,2023-04-19,pending
7767,2356,2024-11-14,pending
7768,1310,2024-07-03,cancelled
7769,373,2023-06-24,delivered
7770,2214,2024-02-19,shipped
7771,2485,2024-07-02,delivered
7772,1046,2024-05-05,cancelled
7773,1753,2024-06-10,delivered
7774,520,2023-08-08,delivered
7775,1554,2023-03-02,pending
7776,2049,2024-06-22,shipped
7777,1278,2024-04-12,shipped
7778,97,2024-06-07,processing
7779,1796,2024-11-04,cancelled
7780,363,2024-08-01,pending
7781,2343,2023-02-03,delivered
7782,1195,2024-09-26,cancelled
7783,536,2023-03-29,delivered
7784,1232,2023-02-14,pending
7785,1654,2024-08-07,cancelled
7786,826,2024-02-07,cancelled
7787,2992,2024-10-02,processing
7788,809,2023-11-30,processing
7789,1142,2024-07-07,shipped
7790,2089,2024-03-23,shipped
7791,1840,2023-02-10,cancelled
7792,647,2023-05-01,processing
7793,2352,2024-06-24,delivered
7794,1305,2023-10-08,delivered
7795,768,2023-06-01,pending
7796,689,2023-03-09,processing
7797,817,2024-05-18,processing
7798,60,2024-01-03,shipped
7799,7,2023-08-02,processing
7800,9,2023-03-04,pending
7801,75,2024-07-15,cancelled
7802,1544,2023-09-12,shipped
7803,2926,2024-02-17,delivered
7804,981,2024-08-30,pending
7805,2508,2023-01-05,pending
7806,2115,2024-06-17,cancelled
7807,2328,2023-04-03,pending
7808,1033,2023-05-02,delivered
7809,11,2023-01-24,cancelled
7810,379,2024-01-29,cancelled
7811,2572,2023-06-05,processing
7812,569,2024-12-02,delivered
7813,826,2024-04-12,cancelled
7814,2758,2024-06-28,cancelled
7815,2977,2024-04-15,cancelled
7816,184,2024-02-02,pending
7817,2220,2023-12-11,shipped
7818,2226,2023-03-26,cancelled
7819,1742,2024-05-06,shipped
7820,1592,2023-09-08,pending
7821,208,2023-01-24,cancelled
7822,2415,2024-06-11,shipped
7823,2803,2023-08-13,processing
7824,1780,2023-05-02,pending
7825,2962,2023-09-08,delivered
7826,338,2023-04-09,cancelled
7827,349,2023-11-22,pending
7828,2713,2024-09-10,cancelled
7829,2646,2024-01-14,shipped
7830,1351,2024-05-28,processing
7831,2349,2023-11-13,processing
7832,75,2023-07-13,shipped
7833,2723,2023-01-13,pending
7834,1487,2023-07-28,shipped
7835,980,2023-10-12,delivered
7836,1684,2023-01-31,delivered
7837,1318,2024-01-20,cancelled
7838,2488,2024-09-03,shipped
7839,1161,2024-08-18,shipped
7840,1657,2024-03-18,delivered
7841,608,2023-02-24,pending
7842,240,2024-07-17,processing
7843,1094,2024-10-21,pending
7844,571,2024-12-24,cancelled
7845,376,2024-12-06,cancelled
7846,624,2023-05-22,processing
7847,2103,2024-04-02,cancelled
7848,1184,2023-01-02,processing
7849,1602,2023-05-25,pending
7850,2175,2023-12-21,cancelled
7851,287,2024-05-23,shipped
7852,2822,2023-11-29,processing
7853,1916,2023-08-21,shipped
7854,2610,2023-07-17,delivered
7855,1277,2023-06-13,processing
7856,1411,2024-04-10,pending
7857,35,2023-10-29,pending
7858,654,2024-09-26,pending
7859,2294,2023-05-23,cancelled
7860,2873,2023-12-06,pending
7861,2249,2023-04-29,delivered
7862,285,2024-10-05,processing
7863,2587,2023-12-02,shipped
7864,2313,2023-01-19,shipped
7865,2727,2024-02-12,pending
7866,130,2023-03-04,delivered
7867,2465,2023-06-27,processing
7868,227,2023-09-28,delivered
7869,1673,2023-01-25,pending
7870,350,2023-05-11,cancelled
7871,993,2024-06-18,processing
7872,1878,2023-03-30,pending
7873,368,2023-06-29,processing
7874,521,2024-08-04,delivered
7875,282,2023-12-26,pending
7876,513,2023-01-31,shipped
7877,2181,2024-01-19,pending
7878,2039,2024-03-15,delivered
7879,1332,2023-08-18,shipped
7880,1279,2024-01-26,pending
7881,1252,2024-11-01,processing
7882,592,2024-03-26,delivered
7883,897,2024-10-11,shipped
7884,1569,2023-01-26,pending
7885,2548,2023-04-01,shipped
7886,970,2023-01-08,shipped
7887,2045,2024-10-02,processing
7888,2998,2023-11-13,delivered
7889,610,2023-09-23,processing
7890,1433,2024-07-25,delivered
7891,341,2024-05-17,delivered
7892,2191,2023-06-23,processing
7893,1302,2023-04-14,processing
7894,1880,2024-11-15,processing
7895,1615,2024-04-08,pending
7896,2087,2024-02-06,delivered
7897,2882,2024-02-01,shipped
7898,2863,2024-02-14,processing
7899,533,2023-10-10,pending
7900,2546,2024-03-28,delivered
7901,2236,2024-03-28,cancelled
7902,1105,2024-09-30,shipped
7903,1939,2024-04-23,pending
7904,2714,2023-06-13,cancelled
7905,247,2024-10-16,processing
7906,1482,2023-01-16,pending
7907,1691,2023-04-22,cancelled
7908,1243,2024-05-27,cancelled
7909,1980,2023-11-05,processing
7910,515,2023-08-29,shipped
7911,1114,2023-08-03,shipped
7912,220,2023-11-11,delivered
7913,1550,2024-07-14,processing
7914,453,2023-06-04,pending
7915,1378,2024-10-14,delivered
7916,1036,2024-09-11,shipped
7917,671,2024-01-01,shipped
7918,2355,2023-06-26,pending
7919,1638,2024-11-06,shipped
7920,1160,2024-10-20,pending
7921,507,2023-04-14,cancelled
7922,2020,2023-07-20,cancelled
7923,2255,2023-03-24,cancelled
7924,602,2024-04-19,processing
7925,11,2024-11-15,
7926,957,2023-11-11,processing
7927,1382,2024-11-24,
7928,1178,2024-05-27,cancelled
7929,733,2023-03-08,cancelled
7930,2117,2023-10-11,cancelled
7931,1720,2024-07-03,pending
7932,1660,2024-02-19,shipped
7933,75,2023-12-22,pending
7934,413,2023-02-14,processing
7935,374,2023-06-14,shipped
7936,1274,2023-07-20,shipped
7937,337,2023-07-10,processing
7938,121,2023-05-02,delivered
7939,209,2023-11-15,cancelled
7940,2163,2024-03-10,pending
7941,982,2024-05-23,processing
7942,412,2024-12-31,cancelled
7943,1578,2023-02-24,pending
7944,830,2023-06-17,pending
7945,2863,2023-07-26,pending
7946,2436,2024-04-02,cancelled
7947,2426,2024-09-29,cancelled
7948,203,2023-03-24,pending
7949,1131,2023-02-03,pending
7950,860,2023-11-01,delivered
7951,479,2023-09-04,pending
7952,2826,2024-05-23,pending
7953,2416,2024-04-22,cancelled
7954,1700,2023-02-16,pending
7955,2582,2024-02-02,processing
7956,1454,2024-12-01,cancelled
7957,209,2024-06-03,shipped
7958,404,2024-08-18,shipped
7959,2606,2024-04-22,cancelled
7960,1347,2024-01-09,pending
7961,2576,2023-05-04,pending
7962,844,2024-03-24,shipped
7963,916,2023-12-12,cancelled
7964,679,2024-12-24,pending
7965,93,2024-04-28,processing
7966,2287,2024-06-25,delivered
7967,2141,2023-01-04,delivered
7968,564,2024-04-24,cancelled
7969,231,2023-08-21,delivered
7970,459,2024-03-01,pending
7971,1748,2023-01-29,cancelled
7972,2828,2024-06-08,pending
7973,2522,2024-04-26,processing
7974,532,2023-07-27,cancelled
7975,2409,2024-10-10,delivered
7976,1030,2024-05-07,delivered
7977,495,2024-07-02,processing
7978,1988,2023-12-13,processing
7979,166,2024-04-03,delivered
7980,2293,2023-04-19,pending
7981,746,2023-10-21,cancelled
7982,62,2024-11-20,cancelled
7983,1501,2023-12-27,delivered
7984,2051,2023-02-02,pending
7985,696,2024-10-28,shipped
7986,2741,2023-10-28,processing
7987,553,2023-08-07,delivered
7988,763,2023-06-16,pending
7989,1601,2024-08-22,pending
7990,1575,2024-09-08,delivered
7991,2259,2023-12-27,delivered
7992,1064,2024-02-12,delivered
7993,82,2024-02-03,delivered
7994,2795,2024-11-30,shipped
7995,272,2024-03-23,cancelled
7996,2827,2023-05-02,processing
7997,2368,2024-01-09,processing
7998,367,2023-11-26,pending
7999,473,2024-02-21,shipped
8000,595,2024-02-02,pending
8001,19,2024-05-06,pending
8002,892,2023-07-22,shipped
8003,191,2024-10-26,cancelled
8004,1057,2023-06-10,shipped
8005,868,2024-12-20,pending
8006,2540,2024-07-05,processing
8007,2368,2023-05-21,shipped
8008,2220,2023-10-27,cancelled
8009,271,2023-08-14,pending
8010,42,2023-11-05,pending
8011,1742,2024-09-07,pending
8012,64,2023-11-20,processing
8013,192,2023-05-31,pending
8014,1509,2023-03-14,delivered
8015,1951,2024-01-09,cancelled
8016,1590,2024-12-16,shipped
8017,1656,2024-12-31,processing
8018,947,2024-11-14,cancelled
8019,1352,2023-08-27,shipped
8020,2253,2023-04-03,pending
8021,13,2023-11-30,pending
8022,486,2023-10-10,delivered
8023,1723,2023-09-23,processing
8024,2010,2024-06-01,cancelled
8025,1739,2023-05-06,shipped
8026,1936,2023-09-10,cancelled
8027,1381,2023-11-25,pending
8028,561,2024-07-13,pending
8029,1840,2024-05-19,shipped
8030,404,2023-05-18,processing
8031,2426,2024-01-17,cancelled
8032,2039,2024-06-02,pending
8033,1399,2024-01-06,shipped
8034,634,2024-01-21,pending
8035,2751,2024-09-04,delivered
8036,659,2023-08-21,delivered
8037,78,2023-06-07,shipped
8038,1199,2024-03-21,shipped
8039,1148,2024-03-08,delivered
8040,1920,2023-05-25,pending
8041,1467,2023-03-08,delivered
8042,417,2023-01-28,delivered
8043,834,2023-03-04,cancelled
8044,1900,2023-05-06,shipped
8045,1574,2023-09-27,delivered
8046,2178,2024-10-18,processing
8047,1971,2024-11-11,pending
8048,887,2023-04-11,delivered
8049,1303,2023-11-11,processing
8050,2172,2023-01-17,processing
8051,1812,2023-10-31,pending
8052,1236,2024-05-30,shipped
8053,2891,2024-04-15,processing
8054,1571,2023-02-21,processing
8055,2305,2023-06-26,shipped
8056,1064,2024-02-08,cancelled
8057,1650,2023-06-01,delivered
8058,762,2024-07-22,cancelled
8059,1230,2023-02-16,delivered
8060,1707,2024-03-14,shipped
8061,558,2023-01-11,delivered
8062,2674,2024-01-22,processing
8063,590,2024-05-04,pending
8064,2894,2023-07-31,shipped
8065,853,2024-07-15,delivered
8066,1950,2024-03-03,processing
8067,1467,2024-09-10,processing
8068,893,2024-06-25,delivered
8069,2958,2024-05-31,delivered
8070,2488,2023-02-23,delivered
8071,2752,2024-12-11,pending
8072,1079,2024-06-13,cancelled
8073,1612,2024-08-28,processing
8074,723,2023-02-28,shipped
8075,1518,2023-08-29,shipped
8076,25,2023-12-22,pending
8077,2816,2024-06-21,cancelled
8078,594,2024-04-30,processing
8079,2367,2024-03-04,pending
8080,1341,2024-09-02,delivered
8081,1758,2023-09-21,pending
8082,1288,2023-07-16,shipped
8083,1686,2024-04-06,pending
8084,1941,2024-05-27,cancelled
8085,1898,2024-05-26,shipped
8086,1411,2023-09-18,processing
8087,1788,2023-03-20,cancelled
8088,2886,2023-01-29,processing
8089,2159,2023-09-23,processing
8090,742,2024-05-03,processing
8091,1649,2023-05-14,delivered
8092,2985,2023-07-31,processing
8093,245,2024-12-24,processing
8094,719,2024-10-20,processing
8095,1975,2023-04-16,pending
8096,308,2024-04-20,shipped
8097,2668,2024-05-16,delivered
8098,2486,2023-05-04,delivered
8099,437,2024-03-09,processing
8100,235,2023-10-29,processing
8101,2527,2024-07-10,shipped
8102,468,2023-10-23,shipped
8103,2263,2024-02-18,cancelled
8104,2267,2023-08-27,pending
8105,1536,2023-06-29,pending
8106,1741,2024-08-15,pending
8107,850,2024-08-21,processing
8108,767,2023-01-31,processing
8109,1693,2024-08-05,cancelled
8110,57,2023-04-08,shipped
8111,756,2024-11-25,delivered
8112,1101,2024-05-22,pending
8113,249,2024-03-08,cancelled
8114,104,2023-03-15,delivered
8115,1903,2023-01-20,processing
8116,330,2024-02-14,processing
8117,1826,2023-02-10,shipped
8118,2807,2023-01-12,pending
8119,1193,2024-08-20,processing
8120,855,2023-07-09,delivered
8121,1880,2023-07-07,shipped
8122,1146,2024-01-21,cancelled
8123,917,2023-04-26,delivered
8124,655,2024-07-30,shipped
8125,1817,2024-03-19,processing
8126,2275,2023-01-06,cancelled
8127,911,2024-07-30,pending
8128,1629,2023-11-29,shipped
8129,250,2023-06-10,shipped
8130,2523,2024-09-19,cancelled
8131,1332,2023-04-22,cancelled
8132,897,2024-09-11,processing
8133,522,2024-04-18,processing
